1	TALG	ACM Transactions on Algorithms	ACM	http://dblp.uni-trier.de/db/journals/talg/
2	TOCL	ACM Transactions on Computational Logic	ACM	http://dblp.uni-trier.de/db/journals/tocl/
3	TOMS	ACM Transactions on Mathematical Software	ACM	http://dblp.uni-trier.de/db/journals/toms/
4	Algorithmica	Algorithmica	Springer	http://dblp.uni-trier.de/db/journals/algorithmica/
5	CC	Computational Complexity	Springer	http://dblp.uni-trier.de/db/journals/cc/
6	FAC	Formal Aspects of Computing	Springer	http://dblp.uni-trier.de/db/journals/fac/
7	FMSD	Formal Methods in System Design	Springer	http://dblp.uni-trier.de/db/journals/fmsd/
8	INFORMS	INFORMS Journal on Computing	INFORMS	http://dblp.uni-trier.de/db/journals/informs/
9	JCSS	Journal of Computer and System Sciences	Elsevier	http://dblp.uni-trier.de/db/journals/jcss/
10	JGO	Journal of Global Optimization	Springer	http://dblp.uni-trier.de/db/journals/jgo/
11	JSC	Journal of Symbolic Computation	Elsevier	http://dblp.uni-trier.de/db/journals/jsc/
12	MSCS	Mathematical Structures in Computer Science	Cambridge University Press	http://dblp.uni-trier.de/db/journals/mscs/
13	TCS	Theoretical Computer Science	Elsevier	http://dblp.uni-trier.de/db/journals/tcs/
